match_id,p0hand,p1hand,hard,clay,grass,gender,sets_wr,sets_won,match_wr,match_win
19981005-M-Basel-R32-Andre_Agassi-Roger_Federer,1,1,1,0,0,1,"[0.4074074074074074, 0.3877551020408163]","[0, 0]",0.39805825242718446,0
19980913-M-US_Open-F-Patrick_Rafter-Mark_Philippoussis,1,1,1,0,0,1,"[0.4444444444444444, 0.5294117647058824, 0.39622641509433965, 0.25]","[0, 1, 0, 0]",0.4187192118226601,0
19980912-M-US_Open-SF-Patrick_Rafter-Pete_Sampras,1,1,1,0,0,1,"[0.525, 0.43548387096774194, 0.6, 0.39215686274509803, 0.40425531914893614]","[1, 0, 1, 0, 0]",0.47586206896551725,0
19980912-M-US_Open-SF-Mark_Philippoussis-Carlos_Moya,1,1,1,0,0,1,"[0.325, 0.46551724137931033, 0.5285714285714286, 0.45614035087719296]","[0, 0, 1, 0]",0.4577777777777778,0
19980910-M-US_Open-QF-Mark_Philippoussis-Thomas_Johansson,1,1,1,0,0,1,"[0.527027027027027, 0.4444444444444444, 0.5063291139240507, 0.41509433962264153, 0.47058823529411764]","[1, 0, 1, 0, 0]",0.47875354107648727,0
19980817-M-New_Haven-R32-Pete_Sampras-Lleyton_Hewitt,1,1,1,0,0,1,"[0.35294117647058826, 0.4666666666666667]","[0, 0]",0.42063492063492064,0
19980816-M-Cincinnati_Masters-F-Pete_Sampras-Patrick_Rafter,1,1,1,0,0,1,"[0.23529411764705882, 0.5294117647058824, 0.5370370370370371]","[0, 1, 1]",0.47398843930635837,1
19980810-M-Cincinnati_Masters-SF-Yevgeny_Kafelnikov-Patrick_Rafter,1,1,1,0,0,1,"[0.5492957746478874, 0.8275862068965517]","[1, 1]",0.63,1
19980809-M-Canada_Masters-F-Patrick_Rafter-Richard_Krajicek,1,1,1,0,0,1,"[0.48717948717948717, 0.3888888888888889]","[0, 0]",0.44696969696969696,0
19980802-M-Kitzbuhel-SF-Andrea_Gaudenzi-Francisco_Clavet,1,0,0,1,0,1,"[0.391304347826087, 0.625, 0.36585365853658536]","[0, 1, 0]",0.4666666666666667,0
19980705-M-Wimbledon-F-Goran_Ivanisevic-Pete_Sampras,0,1,0,0,1,1,"[0.49, 0.5172413793103449, 0.5490196078431373, 0.4339622641509434, 0.6666666666666666]","[0, 1, 1, 0, 1]",0.5195195195195195,1
19980704-M-Wimbledon-SF-Goran_Ivanisevic-Richard_Krajicek,0,1,0,0,1,1,"[0.425531914893617, 0.47368421052631576, 0.546875, 0.5125, 0.4507042253521127]","[0, 0, 1, 1, 0]",0.4794871794871795,0
19980622-M-Wimbledon-SF-Tim_Henman-Pete_Sampras,1,1,0,0,1,1,"[0.6122448979591837, 0.48148148148148145, 0.5138888888888888, 0.5769230769230769]","[1, 0, 1, 1]",0.5418502202643172,1
19980607-M-Roland_Garros-F-Alex_Corretja-Carlos_Moya,1,1,0,1,0,1,"[0.5454545454545454, 0.5316455696202531, 0.5660377358490566]","[1, 1, 1]",0.5454545454545454,1
19980606-M-Roland_Garros-SF-Cedric_Pioline-Alex_Corretja,1,1,0,1,0,1,"[0.5405405405405406, 0.5423728813559322, 0.5666666666666667]","[1, 1, 1]",0.5492227979274611,1
19980510-M-Hamburg_Masters-F-Albert_Costa-Alex_Corretja,1,1,0,1,0,1,"[0.38596491228070173, 0.2571428571428571, 0.375]","[0, 0, 0]",0.34,0
19980329-M-Miami_Masters-F-Marcelo_Rios-Andre_Agassi,0,1,1,0,0,1,"[0.4675324675324675, 0.40384615384615385, 0.4666666666666667]","[0, 0, 0]",0.4497354497354497,0
19980315-M-Indian_Wells_Masters-F-Marcelo_Rios-Greg_Rusedski,0,0,1,0,0,1,"[0.4166666666666667, 0.4838709677419355, 0.45454545454545453, 0.4]","[0, 1, 0, 0]",0.44482758620689655,0
19980314-M-Indian_Wells_Masters-SF-Jan_Michael_Gambill-Marcelo_Rios,1,0,1,0,0,1,"[0.5375, 0.5686274509803921]","[1, 1]",0.549618320610687,1
19980223-M-Philadelphia-F-Pete_Sampras-Thomas_Enqvist,1,1,1,0,0,1,"[0.4426229508196721, 0.4657534246575342]","[0, 0]",0.4552238805970149,0
19980209-M-San_Jose-F-Pete_Sampras-Andre_Agassi,1,1,1,0,0,1,"[0.5818181818181818, 0.53125]","[1, 1]",0.5546218487394958,1
19980201-M-Australian_Open-F-Petr_Korda-Marcelo_Rios,0,0,1,0,0,1,"[0.39215686274509803, 0.3488372093023256, 0.42592592592592593]","[0, 0, 0]",0.3918918918918919,0
19980131-M-Australian_Open-SF-Petr_Korda-Karol_Kucera,0,1,1,0,0,1,"[0.3877551020408163, 0.43478260869565216, 0.6666666666666666, 0.40384615384615385]","[0, 0, 1, 0]",0.46226415094339623,0
19980131-M-Australian_Open-SF-Marcelo_Rios-Nicolas_Escude,0,1,1,0,0,1,"[0.3409090909090909, 0.38461538461538464, 0.41818181818181815]","[0, 0, 0]",0.3841059602649007,0
19980128-M-Australian_Open-QF-Marcelo_Rios-Alberto_Berasategui,0,1,1,0,0,1,"[0.5, 0.43636363636363634, 0.4444444444444444, 0.39285714285714285]","[1, 0, 0, 0]",0.4528985507246377,0
19971116-M-Tour_Finals-F-Pete_Sampras-Yevgeny_Kafelnikov,1,1,1,0,0,1,"[0.4406779661016949, 0.3170731707317073, 0.35555555555555557]","[0, 0, 0]",0.3793103448275862,0
19971110-M-Tour_Finals-SF-Pete_Sampras-Jonas_Bjorkman,1,1,1,0,0,1,"[0.39285714285714285, 0.4507042253521127]","[0, 0]",0.4251968503937008,0
19971110-M-Tour_Finals-RR-Patrick_Rafter-Pete_Sampras,1,1,1,0,0,1,"[0.576271186440678, 0.6904761904761905]","[1, 1]",0.6237623762376238,1
19971102-M-Paris_Masters-F-Pete_Sampras-Jonas_Bjorkman,1,1,1,0,0,1,"[0.46875, 0.532258064516129, 0.35135135135135137, 0.375]","[0, 1, 0, 0]",0.44549763033175355,0
19971027-M-Paris_Masters-SF-Pete_Sampras-Yevgeny_Kafelnikov,1,1,1,0,0,1,"[0.47368421052631576, 0.43859649122807015]","[0, 0]",0.45864661654135336,0
19971026-M-Stuttgart_Masters-F-Petr_Korda-Richard_Krajicek,0,1,1,0,0,1,"[0.5211267605633803, 0.3953488372093023, 0.42592592592592593]","[0, 0, 0]",0.4583333333333333,0
19971020-M-Stuttgart_Masters-R32-Pete_Sampras-Magnus_Gustafsson,1,1,1,0,0,1,"[0.45901639344262296, 0.4861111111111111]","[0, 0]",0.47368421052631576,0
19970923-M-Grand_Slam_Cup-QF-Pete_Sampras-Jonas_Bjorkman,1,1,1,0,0,1,"[0.47674418604651164, 0.43103448275862066]","[0, 0]",0.4583333333333333,0
19970907-M-US_Open-F-Patrick_Rafter-Greg_Rusedski,1,0,1,0,0,1,"[0.425531914893617, 0.391304347826087, 0.5352112676056338, 0.417910447761194]","[0, 0, 1, 0]",0.45021645021645024,0
19970906-M-US_Open-SF-Greg_Rusedski-Jonas_Bjorkman,0,1,1,0,0,1,"[0.3333333333333333, 0.6585365853658537, 0.5789473684210527, 0.4230769230769231, 0.4782608695652174]","[0, 1, 1, 0, 0]",0.4980392156862745,0
19970905-M-US_Open-SF-Michael_Chang-Patrick_Rafter,1,1,1,0,0,1,"[0.543859649122807, 0.5964912280701754, 0.5245901639344263]","[1, 1, 1]",0.5542857142857143,1
19970810-M-Cincinnati_Masters-F-Pete_Sampras-Thomas_Muster,1,0,1,0,0,1,"[0.3877551020408163, 0.40350877192982454]","[0, 0]",0.39622641509433965,0
19970803-M-Canada_Masters-F-Chris_Woodruff-Gustavo_Kuerten,1,1,1,0,0,1,"[0.42857142857142855, 0.5161290322580645, 0.4166666666666667]","[0, 1, 0]",0.45555555555555555,0
19970706-M-Wimbledon-F-Cedric_Pioline-Pete_Sampras,1,1,0,0,1,1,"[0.5614035087719298, 0.6341463414634146, 0.5535714285714286]","[1, 1, 1]",0.577922077922078,1
19970704-M-Wimbledon-SF-Pete_Sampras-Todd_Woodbridge,1,1,0,0,1,1,"[0.4230769230769231, 0.35555555555555557, 0.4935064935064935]","[0, 0, 0]",0.4367816091954023,0
19970704-M-Wimbledon-SF-Michael_Stich-Cedric_Pioline,1,1,0,0,1,1,"[0.5, 0.6590909090909091, 0.6486486486486487, 0.4696969696969697, 0.5230769230769231]","[0, 1, 1, 0, 1]",0.5397350993377483,1
19970608-M-Roland_Garros-F-Sergi_Bruguera-Gustavo_Kuerten,1,1,0,1,0,1,"[0.6037735849056604, 0.5487804878048781, 0.5666666666666667]","[1, 1, 1]",0.5692307692307692,1
19970606-M-Roland_Garros-SF-Patrick_Rafter-Sergi_Bruguera,1,1,0,1,0,1,"[0.5060240963855421, 0.7058823529411765, 0.5833333333333334, 0.5111111111111111]","[0, 1, 1, 1]",0.550561797752809,1
19970606-M-Roland_Garros-SF-Gustavo_Kuerten-Filip_Dewulf,1,1,0,1,0,1,"[0.3673469387755102, 0.5443037974683544, 0.32432432432432434, 0.4523809523809524]","[0, 1, 0, 0]",0.4457831325301205,0
19970518-M-Rome_Masters-F-Alex_Corretja-Marcelo_Rios,1,0,0,1,0,1,"[0.4470588235294118, 0.47058823529411764, 0.43137254901960786]","[0, 0, 0]",0.45098039215686275,0
19970426-M-Monte_Carlo_Masters-SF-Carlos_Moya-Marcelo_Rios,1,0,0,1,0,1,"[0.5454545454545454, 0.5]","[1, 1]",0.5172413793103449,1
19970323-M-Miami_Masters-F-Sergi_Bruguera-Thomas_Muster,1,1,1,0,0,1,"[0.5263157894736842, 0.5517241379310345, 0.6585365853658537]","[1, 1, 1]",0.5657142857142857,1
19970126-M-Australian_Open-F-Pete_Sampras-Carlos_Moya,1,1,1,0,0,1,"[0.40476190476190477, 0.40425531914893614, 0.3898305084745763]","[0, 0, 0]",0.39864864864864863,0
19970125-M-Australian_Open-SF-Pete_Sampras-Thomas_Muster,1,0,1,0,0,1,"[0.39215686274509803, 0.49333333333333335, 0.4067796610169492]","[0, 0, 0]",0.43783783783783786,0
19970124-M-Australian_Open-SF-Michael_Chang-Carlos_Moya,1,1,1,0,0,1,"[0.5492957746478874, 0.6111111111111112, 0.5189873417721519]","[1, 1, 1]",0.553921568627451,1
19961124-M-Tour_Finals-F-Boris_Becker-Pete_Sampras,1,1,1,0,0,1,"[0.4222222222222222, 0.46835443037974683, 0.5, 0.4823529411764706, 0.5238095238095238]","[0, 1, 1, 0, 1]",0.48255813953488375,1
19961119-M-Tour_Finals-RR-Pete_Sampras-Andre_Agassi,1,1,1,0,0,1,"[0.3333333333333333, 0.29411764705882354]","[0, 0]",0.3176470588235294,0
19961105-M-Paris_Masters-F-Yevgeny_Kafelnikov-Thomas_Enqvist,1,1,1,0,0,1,"[0.6666666666666666, 0.5185185185185185, 0.5573770491803278]","[1, 1, 1]",0.575,1
19961027-M-Stuttgart_Masters-F-Pete_Sampras-Boris_Becker,1,1,1,0,0,1,"[0.43333333333333335, 0.5272727272727272, 0.45454545454545453, 0.5689655172413793, 0.5254237288135594]","[0, 1, 0, 1, 1]",0.5036231884057971,1
19961022-M-Stuttgart_Masters-R64-Tim_Henman-Stefan_Edberg,1,1,1,0,0,1,"[0.546875, 0.6]","[1, 1]",0.5701754385964912,1
19961009-M-Vienna-R16-Thomas_Muster-Stefan_Edberg,0,1,1,0,0,1,"[0.543859649122807, 0.4805194805194805, 0.5277777777777778]","[1, 0, 1]",0.5145631067961165,1
19960908-M-US_Open-F-Pete_Sampras-Michael_Chang,1,1,1,0,0,1,"[0.4090909090909091, 0.44, 0.47368421052631576]","[0, 0, 0]",0.4470588235294118,0
19960907-M-US_Open-SF-Pete_Sampras-Goran_Ivanisevic,1,0,1,0,0,1,"[0.43137254901960786, 0.47540983606557374, 0.49382716049382713, 0.42105263157894735]","[0, 0, 1, 0]",0.46,0
19960907-M-US_Open-SF-Michael_Chang-Andre_Agassi,1,1,1,0,0,1,"[0.45098039215686275, 0.44, 0.40384615384615385]","[0, 0, 0]",0.43258426966292135,0
19960904-M-US_Open-QF-Goran_Ivanisevic-Stefan_Edberg,0,1,1,0,0,1,"[0.4444444444444444, 0.4696969696969697, 0.4811320754716981]","[0, 0, 0]",0.46808510638297873,0
19960831-M-US_Open-R32-Paul_Haarhuis-Stefan_Edberg,1,1,1,0,0,1,"[0.5789473684210527, 0.5121951219512195, 0.6304347826086957]","[1, 1, 1]",0.5621621621621622,1
19960828-M-US_Open-R64-Leander_Paes-Andre_Agassi,1,1,1,0,0,1,"[0.4788732394366197, 0.5280898876404494, 0.6818181818181818, 0.675]","[0, 1, 1, 1]",0.5655737704918032,1
19960825-M-Canada_Masters-F-Todd_Woodbridge-Wayne_Ferreira,1,1,1,0,0,1,"[0.5849056603773585, 0.5517241379310345]","[1, 1]",0.5675675675675675,1
19960824-M-Canada_Masters-SF-Todd_Woodbridge-Marcelo_Rios,1,0,1,0,0,1,"[0.3181818181818182, 0.39622641509433965]","[0, 0]",0.36082474226804123,0
19960811-M-Cincinnati_Masters-F-Michael_Chang-Andre_Agassi,1,1,1,0,0,1,"[0.5052631578947369, 0.55]","[1, 1]",0.5225806451612903,1
19960804-M-Olympics-F-Sergi_Bruguera-Andre_Agassi,1,1,1,0,0,1,"[0.675, 0.5964912280701754, 0.7073170731707317]","[1, 1, 1]",0.6521739130434783,1
19960718-M-Stuttgart_Outdoor-R16-Stefan_Edberg-Alexander_Volkov,1,0,0,1,0,1,"[0.375, 0.5510204081632653, 0.5384615384615384]","[0, 1, 1]",0.49382716049382713,1
19960707-M-Wimbledon-F-Richard_Krajicek-Malivai_Washington,1,1,0,0,1,1,"[0.38333333333333336, 0.47368421052631576, 0.38095238095238093]","[0, 0, 0]",0.41509433962264153,0
19960706-M-Wimbledon-SF-Todd_Martin-Malivai_Washington,1,1,0,0,1,1,"[0.44594594594594594, 0.5555555555555556, 0.4878048780487805, 0.5636363636363636, 0.5196078431372549]","[0, 1, 0, 1, 1]",0.5095367847411444,1
19960706-M-Wimbledon-SF-Richard_Krajicek-Jason_Stoltenberg,1,1,0,0,1,1,"[0.45454545454545453, 0.38596491228070173, 0.4]","[0, 0, 0]",0.4157303370786517,0
19960616-M-Queens_Club-F-Stefan_Edberg-Boris_Becker,1,1,0,0,1,1,"[0.5576923076923077, 0.5294117647058824]","[1, 1]",0.5401459854014599,1
19960609-M-Roland_Garros-F-Michael_Stich-Yevgeny_Kafelnikov,1,1,0,1,0,1,"[0.5294117647058824, 0.5205479452054794, 0.5116279069767442]","[1, 1, 1]",0.5210727969348659,1
19960608-M-Roland_Garros-SF-Michael_Stich-Marc_Rosset,1,1,0,1,0,1,"[0.4716981132075472, 0.43636363636363634, 0.3877551020408163]","[0, 0, 0]",0.43312101910828027,0
19960601-M-Roland_Garros-R32-Michael_Chang-Stefan_Edberg,1,1,0,1,0,1,"[0.463768115942029, 0.5423728813559322, 0.96, 0.5285714285714286]","[0, 1, 1, 1]",0.5605381165919282,1
19960519-M-Rome_Masters-F-Richard_Krajicek-Thomas_Muster,1,0,0,1,0,1,"[0.6274509803921569, 0.5084745762711864, 0.40384615384615385, 0.5490196078431373]","[1, 1, 0, 1]",0.5211267605633803,1
19960512-M-Hamburg_Masters-SF-Alex_Corretja-Marcelo_Rios,1,0,0,1,0,1,"[0.4307692307692308, 0.4528301886792453]","[0, 0]",0.4406779661016949,0
19960428-M-Monte_Carlo_Masters-F-Albert_Costa-Thomas_Muster,1,0,0,1,0,1,"[0.5961538461538461, 0.4819277108433735, 0.4444444444444444, 0.5862068965517241, 0.6666666666666666]","[1, 0, 0, 1, 1]",0.540268456375839,1
19960423-M-Monte_Carlo_Masters-R64-Alex_Corretja-Stefan_Edberg,1,1,0,1,0,1,"[0.514018691588785, 0.5675675675675675]","[1, 1]",0.5359116022099447,1
19960327-M-Miami_Masters-R16-Arnaud_Boetsch-Stefan_Edberg,1,1,1,0,0,1,"[0.5689655172413793, 0.5, 0.36363636363636365]","[1, 0, 0]",0.48863636363636365,0
19960218-M-San_Jose-F-Pete_Sampras-Andre_Agassi,1,1,1,0,0,1,"[0.40816326530612246, 0.43548387096774194]","[0, 0]",0.42342342342342343,0
19960128-M-Australian_Open-F-Michael_Chang-Boris_Becker,1,1,1,0,0,1,"[0.5957446808510638, 0.5441176470588235, 0.3541666666666667, 0.6]","[1, 1, 0, 1]",0.5275229357798165,1
19960127-M-Australian_Open-SF-Michael_Chang-Andre_Agassi,1,1,1,0,0,1,"[0.3333333333333333, 0.48863636363636365, 0.4367816091954023]","[0, 0, 0]",0.43636363636363634,0
19960126-M-Australian_Open-SF-Mark_Woodforde-Boris_Becker,0,1,1,0,0,1,"[0.55, 0.5636363636363636, 0.7222222222222222]","[1, 1, 1]",0.5960264900662252,1
19960119-M-Australian_Open-R32-Mark_Philippoussis-Pete_Sampras,1,1,1,0,0,1,"[0.47540983606557374, 0.5, 0.4533333333333333]","[0, 0, 0]",0.4780701754385965,0
19951119-M-Tour_Finals-F-Michael_Chang-Boris_Becker,1,1,1,0,0,1,"[0.55, 0.6585365853658537, 0.5189873417721519]","[1, 1, 1]",0.56,1
19951106-M-Stockholm_Masters-R16-Malivai_Washington-Stefan_Edberg,1,1,1,0,0,1,"[0.574468085106383, 0.43243243243243246, 0.7352941176470589]","[1, 0, 1]",0.5419354838709678,1
19951105-M-Paris_Masters-F-Pete_Sampras-Boris_Becker,1,1,1,0,0,1,"[0.47959183673469385, 0.46153846153846156, 0.4583333333333333]","[0, 0, 0]",0.46774193548387094,0
19951024-M-Essen_Masters-R32-Pete_Sampras-Stefan_Edberg,1,1,1,0,0,1,"[0.44642857142857145, 0.4]","[0, 0]",0.42342342342342343,0
19950929-M-Basel-QF-Stefan_Edberg-Boris_Becker,1,1,1,0,0,1,"[0.5294117647058824, 0.38636363636363635, 0.5833333333333334]","[1, 0, 1]",0.50625,1
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,1,1,1,0,0,1,"[0.48148148148148145, 0.42857142857142855, 0.5454545454545454, 0.453125]","[0, 0, 1, 0]",0.4745762711864407,0
19950909-M-US_Open-SF-Pete_Sampras-Jim_Courier,1,1,1,0,0,1,"[0.5, 0.5161290322580645, 0.45901639344262296, 0.4430379746835443]","[0, 1, 0, 0]",0.47761194029850745,0
19950909-M-US_Open-SF-Andre_Agassi-Boris_Becker,1,1,1,0,0,1,"[0.4777777777777778, 0.45, 0.5245901639344263, 0.43478260869565216]","[0, 0, 1, 0]",0.47,0
19950902-M-US_Open-R32-Stefan_Edberg-Andre_Agassi,1,1,1,0,0,1,"[0.5166666666666667, 0.546875, 0.6341463414634146]","[1, 1, 1]",0.5575757575757576,1
19950831-M-US_Open-R32-Stefan_Edberg-Daniel_Nestor,1,0,1,0,0,1,"[0.2, 0.48148148148148145, 0.5686274509803921, 0.3191489361702128]","[0, 0, 1, 0]",0.4258373205741627,0
19950820-M-New_Haven-F-Richard_Krajicek-Andre_Agassi,1,1,1,0,0,1,"[0.4262295081967213, 0.5365853658536586, 0.5882352941176471]","[0, 1, 1]",0.5154639175257731,1
19950813-M-Cincinnati_Masters-F-Michael_Chang-Andre_Agassi,1,1,1,0,0,1,"[0.5, 0.5967741935483871]","[1, 1]",0.5405405405405406,1
19950730-M-Canada_Masters-F-Pete_Sampras-Andre_Agassi,1,1,1,0,0,1,"[0.40350877192982454, 0.6086956521739131, 0.546875]","[0, 1, 1]",0.5149700598802395,1
19950723-M-Washington-F-Andre_Agassi-Stefan_Edberg,1,1,1,0,0,1,"[0.453125, 0.6041666666666666, 0.4772727272727273]","[0, 1, 0]",0.5,0
19950722-M-Washington-SF-Patrick_Rafter-Stefan_Edberg,1,1,1,0,0,1,"[0.5606060606060606, 0.48, 0.5571428571428572]","[1, 0, 1]",0.5308056872037915,1
19950709-M-Wimbledon-F-Pete_Sampras-Boris_Becker,1,1,0,0,1,1,"[0.49382716049382713, 0.37777777777777777, 0.42857142857142855, 0.42]","[1, 0, 0, 0]",0.43902439024390244,0
19950708-M-Wimbledon-SF-Pete_Sampras-Goran_Ivanisevic,1,0,0,0,1,1,"[0.4772727272727273, 0.6086956521739131, 0.45454545454545453, 0.5652173913043478, 0.391304347826087]","[0, 1, 0, 1, 0]",0.49466192170818507,0
19950707-M-Wimbledon-SF-Boris_Becker-Andre_Agassi,1,1,0,0,1,1,"[0.5833333333333334, 0.4444444444444444, 0.46551724137931033, 0.49074074074074076]","[1, 0, 0, 0]",0.49328859060402686,0
19950611-M-Roland_Garros-F-Michael_Chang-Thomas_Muster,1,0,0,1,0,1,"[0.5277777777777778, 0.627906976744186, 0.5245901639344263]","[1, 1, 1]",0.5511363636363636,1
19950610-M-Roland_Garros-SF-Yevgeny_Kafelnikov-Thomas_Muster,1,0,0,1,0,1,"[0.5882352941176471, 0.6590909090909091, 0.5471698113207547]","[1, 1, 1]",0.5945945945945946,1
19950526-M-Dusseldorf-RR-Patrick_Rafter-Stefan_Edberg,1,1,0,1,0,1,"[0.5344827586206896, 0.4845360824742268, 0.578125]","[1, 0, 1]",0.5251141552511416,1
19950522-M-Rome_Masters-F-Sergi_Bruguera-Thomas_Muster,1,0,0,1,0,1,"[0.4393939393939394, 0.5257731958762887, 0.65, 0.55]","[0, 1, 1, 1]",0.5285171102661597,1
19950517-M-Rome_Masters-R32-Marcelo_Rios-Stefan_Edberg,0,1,0,1,0,1,"[0.5813953488372093, 0.5573770491803278]","[1, 1]",0.5673076923076923,1
19950514-M-Hamburg_Masters-F-Andrei_Medvedev-Goran_Ivanisevic,1,0,0,1,0,1,"[0.43137254901960786, 0.3488372093023256, 0.3170731707317073]","[0, 0, 0]",0.37037037037037035,0
19950430-M-Monte_Carlo_Masters-F-Boris_Becker-Thomas_Muster,1,0,0,1,0,1,"[0.4696969696969697, 0.4878048780487805, 0.6170212765957447, 0.5119047619047619, 0.75]","[0, 0, 1, 1, 1]",0.5369774919614148,1
19950319-M-Miami_Masters-F-Pete_Sampras-Andre_Agassi,1,1,1,0,0,1,"[0.4411764705882353, 0.7073170731707317, 0.5121951219512195]","[0, 1, 1]",0.5287958115183246,1
19950312-M-Indian_Wells_Masters-F-Pete_Sampras-Andre_Agassi,1,1,1,0,0,1,"[0.45569620253164556, 0.4375, 0.4594594594594595]","[0, 0, 0]",0.4527363184079602,0
19950311-M-Indian_Wells_Masters-SF-Pete_Sampras-Stefan_Edberg,1,1,1,0,0,1,"[0.5522388059701493, 0.43636363636363634, 0.47368421052631576]","[1, 0, 0]",0.49162011173184356,0
19950310-M-Indian_Wells_Masters-QF-Thomas_Muster-Stefan_Edberg,0,1,1,0,0,1,"[0.3877551020408163, 0.532258064516129, 0.7058823529411765]","[0, 1, 1]",0.5241379310344828,1
19950129-M-Australian_Open-F-Pete_Sampras-Andre_Agassi,1,1,1,0,0,1,"[0.47692307692307695, 0.6363636363636364, 0.4946236559139785, 0.5454545454545454]","[0, 1, 1, 1]",0.5252918287937743,1
19950127-M-Australian_Open-SF-Michael_Chang-Pete_Sampras,1,1,1,0,0,1,"[0.4880952380952381, 0.5522388059701493, 0.5614035087719298, 0.5384615384615384]","[0, 1, 1, 1]",0.5311355311355311,1
19950127-M-Australian_Open-SF-Aaron_Krickstein-Andre_Agassi,1,1,1,0,0,1,"[0.56, 0.5625, 0.8]","[1, 1, 1]",0.5929203539823009,1
19950124-M-Australian_Open-QF-Jim_Courier-Pete_Sampras,1,1,1,0,0,1,"[0.5, 0.4835164835164835, 0.56, 0.515625, 0.6153846153846154]","[0, 0, 1, 1, 1]",0.5253731343283582,1
19950119-M-Australian_Open-R32-Hendrik_Dreekmann-Stefan_Edberg,1,1,1,0,0,1,"[0.5189873417721519, 0.5967741935483871, 0.5507246376811594]","[1, 1, 1]",0.5523809523809524,1
19950116-M-Australian_Open-R128-Stefan_Edberg-Mark_Philippoussis,1,1,1,0,0,1,"[0.5185185185185185, 0.42, 0.44155844155844154, 0.44776119402985076]","[1, 0, 0, 0]",0.45564516129032256,0
19950113-M-Kooyong_Classic-RR-Pete_Sampras-Stefan_Edberg,1,1,1,0,0,1,"[0.3877551020408163, 0.5257731958762887, 0.40816326530612246]","[0, 1, 0]",0.46153846153846156,0
19941120-M-Tour_Finals-F-Pete_Sampras-Boris_Becker,1,1,1,0,0,1,"[0.5370370370370371, 0.39655172413793105, 0.47368421052631576, 0.43636363636363634]","[1, 0, 0, 0]",0.4609053497942387,0
19941119-M-Tour_Finals-SF-Pete_Sampras-Andre_Agassi,1,1,1,0,0,1,"[0.5306122448979592, 0.4835164835164835, 0.4444444444444444]","[1, 0, 0]",0.4845360824742268,0
19941117-M-Tour_Finals-RR-Stefan_Edberg-Goran_Ivanisevic,1,0,1,0,0,1,"[0.391304347826087, 0.41379310344827586]","[0, 0]",0.40384615384615385,0
19941117-M-Tour_Finals-RR-Boris_Becker-Stefan_Edberg,1,1,1,0,0,1,"[0.5333333333333333, 0.4666666666666667, 0.4714285714285714]","[1, 0, 0]",0.4926829268292683,0
19941116-M-Tour_Finals-RR-Pete_Sampras-Stefan_Edberg,1,1,1,0,0,1,"[0.5294117647058824, 0.43636363636363634, 0.47058823529411764]","[1, 0, 0]",0.47643979057591623,0
19941116-M-Tour_Finals-RR-Michael_Chang-Andre_Agassi,1,1,1,0,0,1,"[0.5692307692307692, 0.546875]","[1, 1]",0.5581395348837209,1
19941106-M-Paris_Masters-F-Andre_Agassi-Marc_Rosset,1,1,1,0,0,1,"[0.39622641509433965, 0.4166666666666667, 0.5303030303030303, 0.4714285714285714]","[0, 0, 1, 0]",0.4578313253012048,0
19941030-M-Stockholm-F-Boris_Becker-Goran_Ivanisevic,1,0,1,0,0,1,"[0.5306122448979592, 0.48214285714285715, 0.4074074074074074, 0.46153846153846156]","[1, 0, 0, 0]",0.468,0
19940911-M-US_Open-F-Michael_Stich-Andre_Agassi,1,1,1,0,0,1,"[0.6739130434782609, 0.5238095238095238, 0.5294117647058824]","[1, 1, 1]",0.5606060606060606,1
19940910-M-US_Open-SF-Todd_Martin-Andre_Agassi,1,1,1,0,0,1,"[0.5918367346938775, 0.42857142857142855, 0.6304347826086957, 0.5645161290322581]","[1, 0, 1, 1]",0.5533980582524272,1
19940910-M-US_Open-SF-Michael_Stich-Karel_Novacek,1,1,1,0,0,1,"[0.4444444444444444, 0.40816326530612246, 0.46153846153846156]","[0, 0, 0]",0.4421052631578947,0
19940818-M-Indianapolis-R16-Richard_Krajicek-Stefan_Edberg,1,1,1,0,0,1,"[0.717948717948718, 0.4810126582278481, 0.5362318840579711]","[1, 0, 1]",0.5508021390374331,1
19940813-M-Cincinnati_Masters-SF-Stefan_Edberg-Michael_Stich,1,1,1,0,0,1,"[0.40425531914893614, 0.5057471264367817]","[0, 0]",0.4701492537313433,0
19940731-M-Canada_Masters-F-Jason_Stoltenberg-Andre_Agassi,1,1,1,0,0,1,"[0.5483870967741935, 0.5555555555555556]","[1, 1]",0.5522388059701493,1
19940703-M-Wimbledon-F-Pete_Sampras-Goran_Ivanisevic,1,0,0,0,1,1,"[0.46808510638297873, 0.4567901234567901, 0.22580645161290322]","[0, 0, 0]",0.42718446601941745,0
19940702-M-Wimbledon-SF-Todd_Martin-Pete_Sampras,1,1,0,0,1,1,"[0.5492957746478874, 0.5740740740740741, 0.42, 0.576271186440678]","[1, 1, 0, 1]",0.5341880341880342,1
19940702-M-Wimbledon-SF-Goran_Ivanisevic-Boris_Becker,0,1,0,0,1,1,"[0.40816326530612246, 0.4794520547945205, 0.45]","[0, 0, 0]",0.45054945054945056,0
19940605-M-Roland_Garros-F-Sergi_Bruguera-Alberto_Berasategui,1,1,0,1,0,1,"[0.4107142857142857, 0.4626865671641791, 0.5625, 0.3333333333333333]","[0, 0, 1, 0]",0.45414847161572053,0
